date_july,local_ip_july,remote_asn_july,flows_july,date_aug,local_ip_aug,remote_asn_aug,flows_aug,date_sept,local_ip_sept,remote_asn_sept,flows_sept
703,5,14779,1,802,9,11944,4,904,0,35047,1
703,5,15169,3,802,9,12147,17,904,2,1312,139
703,5,18229,2,802,9,12168,110,904,2,1853,1
703,5,19318,6,802,9,12179,8,904,2,3561,8
703,5,21844,1,802,9,12182,7,904,2,4134,1
703,5,22781,1,802,9,12222,8,904,2,4181,1
703,5,26085,1,802,9,13640,15,904,2,4323,7
703,5,26101,2,802,9,13703,2,904,2,5650,13
703,5,26201,1,802,9,13789,4,904,2,7018,147
703,6,680,2,802,9,13930,4,904,2,7132,2
703,6,3269,6,802,9,14566,100,904,2,7377,139
703,6,4134,9,802,9,14743,9,904,2,9371,1
703,6,4230,1,802,9,14780,647,904,2,11939,12
703,6,4513,2,802,9,14829,11,904,2,12129,1
703,6,4766,1,802,9,15169,406,904,2,12182,4
703,6,4808,1,802,9,15171,11,904,2,13749,1
703,6,4837,1,802,9,16509,12,904,2,15169,7
703,6,7132,2,802,9,17110,1,904,2,27596,2
703,6,9271,2,802,9,17232,3,904,2,29863,2
703,6,9394,1,802,9,19296,7,904,2,30099,7
703,6,9808,1,802,9,19536,13,904,2,31405,20
703,6,18229,2,802,9,20940,30,904,2,33260,3
703,6,19318,2,802,9,21736,13,904,2,33650,170
703,6,23844,1,802,9,21792,7,904,2,33651,6
703,6,33314,1,802,9,21844,10,904,3,2828,1
703,7,3,2,802,9,21845,5,904,3,3462,3
703,7,109,7,802,9,22277,6,904,3,4134,15
703,7,1103,3,802,9,22758,1,904,3,4837,6
703,7,1239,7,802,9,23352,4,904,3,6356,1
703,7,1784,2,802,9,25751,1,904,3,7482,1
703,7,2152,33,802,9,25973,2,904,3,9371,2
703,7,2637,1,802,9,26101,116,904,3,13768,4
703,7,2914,36,802,9,26201,9,904,4,1668,48
703,7,3320,2,802,9,26228,6,904,4,3320,2
703,7,3356,1,802,9,29668,3,904,4,4134,3
703,7,3561,5,802,9,29720,7,904,4,4837,3
703,7,3701,3,802,9,30099,2,904,4,6356,2
703,7,4264,2,802,9,31883,4,904,4,6428,1
703,7,6102,2,802,9,32962,2,904,4,7482,7
703,7,6432,8,802,9,33419,1,904,4,8001,1
703,7,6461,1,802,9,33694,12,904,4,9371,1
703,7,7018,1,802,9,35845,1,904,4,29895,105
703,7,7132,2,802,9,36024,2,904,4,31976,83
703,7,8070,1,802,9,36088,270,904,5,209,1
703,7,8075,2,802,9,36561,6,904,5,2152,5
703,7,8121,3,802,9,36839,1,904,5,2828,4
703,7,8560,1,802,9,36856,2,904,5,3462,2
703,7,9156,11,803,0,209,2,904,5,3561,1
703,7,10565,11,803,0,701,21,904,5,4134,23
703,7,10910,9,803,0,1239,1,904,5,4837,5
703,7,12182,3,803,0,2614,2,904,5,6356,2
703,7,12222,4,803,0,2828,1,904,5,7482,1
703,7,13649,1,803,0,3269,1,904,5,8070,4
703,7,13749,1,803,0,3320,1,904,5,8075,7
703,7,14745,1,803,0,3561,68,904,5,9371,1
703,7,14992,4,803,0,3595,1,904,5,13768,3
703,7,15169,130,803,0,3671,6,904,5,13867,2
703,7,16966,16,803,0,4134,2,904,6,2828,1
703,7,18924,56,803,0,4323,3,904,6,2914,1
703,7,19024,2,803,0,4515,2,904,6,3462,4
703,7,19355,2,803,0,4544,1,904,6,4134,24
703,7,21844,46,803,0,4812,2,904,6,4812,2
703,7,23352,4,803,0,5739,2,904,6,4837,6
703,7,25751,7,803,0,6197,1,904,6,6356,1
703,7,30081,29,803,0,6432,2,904,6,7482,1
703,7,30380,10,803,0,6461,1,904,6,9371,1
703,7,33694,2,803,0,6724,1,904,6,9394,4
703,8,25,3,803,0,6939,1,904,6,13768,4
703,8,109,7,803,0,7016,1,904,6,24139,4
703,8,786,1,803,0,7738,1,904,7,1239,11
703,8,2386,36,803,0,8002,1,904,7,2152,3
703,8,2553,41,803,0,9121,1,904,7,2611,1
703,8,2843,4,803,0,9299,1,904,7,3701,2
703,8,3561,10,803,0,9694,1,904,7,4134,1
703,8,3701,4,803,0,9824,1,904,7,8070,1
703,8,3999,1,803,0,11486,1,904,7,8075,4
703,8,4267,2,803,0,12708,1,904,7,8560,2
703,8,4323,17,803,0,13462,21,904,7,9156,24
703,8,6307,10,803,0,13749,1,904,7,15169,102
703,8,6334,20,803,0,13867,1,904,7,18924,57
703,8,7132,22,803,0,14361,2,904,7,21844,36
703,8,7258,3,803,0,14492,1,904,7,36856,48
703,8,8070,2,803,0,14779,1,904,8,26,6
703,8,10763,2,803,0,15083,1,904,8,794,5
703,8,11734,1,803,0,15334,1,904,8,1239,27
703,8,11771,10,803,0,15802,1,904,8,1668,6
703,8,12222,4,803,0,16509,1,904,8,2152,9
703,8,13749,279,803,0,17813,1,904,8,3356,2
703,8,15169,253,803,0,19262,1,904,8,3462,169
703,8,17820,2,803,0,19296,1,904,8,3561,21
703,8,18229,169,803,0,19916,1,904,8,3701,1
703,8,22822,14,803,0,20497,1,904,8,4134,1
703,8,23123,3,803,0,29255,1,904,8,5662,24
703,8,30217,26,803,0,29278,1,904,8,8075,4
703,8,30315,2,803,0,30776,1,904,8,9318,1
703,8,30387,3,803,0,31976,4,904,8,14743,10
703,9,102,8,803,0,33650,1,904,8,14829,5
703,9,209,7,803,0,33651,1,904,8,15169,471
703,9,797,143,803,0,33774,1,904,8,16509,16
703,9,1239,3,803,1,224,23,904,8,20940,8
703,9,2013,19,803,1,2018,2,904,8,21845,2
703,9,2152,14,803,1,2614,1,904,8,23123,1
703,9,3356,2,803,1,3265,1467,904,8,30217,54
703,9,3561,7,803,1,3462,4,904,8,30315,2
703,9,3707,81,803,1,3561,8,904,8,31883,1
703,9,4355,4,803,1,4134,10,904,8,32618,1
703,9,6307,11,803,1,4266,4,904,8,36351,854
703,9,6334,3,803,1,4323,1,904,8,36856,4
703,9,6432,3,803,1,4515,2,904,9,2152,1
703,9,6453,10,803,1,4713,1,904,9,8070,2
703,9,6939,3,803,1,4766,5,904,9,8075,2
703,9,7018,6,803,1,4812,2,905,0,209,1
703,9,7224,4,803,1,4837,4,905,0,701,4
703,9,7743,23,803,1,5413,4,905,0,3269,2
703,9,7912,3,803,1,5719,2,905,0,3352,1
703,9,8002,1,803,1,7132,5,905,0,3356,1
703,9,8070,3,803,1,8047,1,905,0,3561,23
703,9,10565,1,803,1,8167,1,905,0,3671,12
703,9,10763,6,803,1,8708,2,905,0,4134,2
703,9,10794,8,803,1,9121,1,905,0,4279,2
703,9,11266,44,803,1,10052,1,905,0,4766,2
703,9,12168,4,803,1,11456,4,905,0,4837,2
703,9,12179,6,803,1,11486,6,905,0,5384,1
703,9,12182,9,803,1,12181,16,905,0,5466,2
703,9,12217,12,803,1,12302,99,905,0,5483,1
703,9,14297,10,803,1,13767,1,905,0,6432,2
703,9,14443,12,803,1,14778,14,905,0,6461,1
703,9,14744,2,803,1,15169,3,905,0,6713,1
703,9,15104,60,803,1,15305,2,905,0,6724,1
703,9,15169,255,803,1,17620,1,905,0,6830,2
703,9,17392,5,803,1,27257,2,905,0,6871,1
703,9,19296,5,803,1,29737,1,905,0,6939,1
703,9,19355,3,803,1,34320,1,905,0,7015,1
703,9,19536,26,803,2,111,17,905,0,7470,5
703,9,20461,6,803,2,1312,108,905,0,7482,2
703,9,30678,7,803,2,3450,1,905,0,7738,1
704,0,701,4,803,2,3561,2,905,0,8075,1
704,0,2152,1,803,2,5650,202,905,0,9121,2
704,0,3064,1,803,2,6478,4,905,0,9371,1905
704,0,3269,7,803,2,7132,6,905,0,9459,1
704,0,3462,1,803,2,7377,103,905,0,11351,1
704,0,3561,34,803,2,7859,1,905,0,11486,1
704,0,4538,1,803,2,11414,11,905,0,11829,1
704,0,4766,2714,803,2,19318,1,905,0,13462,43
704,0,4808,1,803,2,29863,13,905,0,13867,1
704,0,4812,1,803,2,30099,8,905,0,15083,2
704,0,4837,1,803,2,32102,15,905,0,15802,1
704,0,5760,1,803,2,33260,7,905,0,19893,1
704,0,6724,1,803,2,33650,40,905,0,20115,1
704,0,7018,1,803,2,36114,1,905,0,21844,2
704,0,7029,2,803,3,2614,2,905,0,25346,1
704,0,7132,1,803,3,3462,4,905,0,34037,1
704,0,8167,1,803,3,4134,5,905,2,81,2
704,0,9121,1,803,3,4766,2,905,2,174,1
704,0,9800,65,803,3,4812,2,905,2,209,75
704,0,10796,1,803,3,4837,4,905,2,1312,142
704,0,11172,1,803,3,5413,1,905,2,3561,7
704,0,11398,1,803,3,5483,1,905,2,4323,4
704,0,13462,32,803,3,5719,1,905,2,5650,125
704,0,13609,1,803,3,12181,1,905,2,6360,1
704,0,14780,1,803,3,15305,2,905,2,7018,214
704,0,18229,79,803,4,2614,1,905,2,7132,2
704,0,19191,1,803,4,4134,1,905,2,7377,141
704,0,19262,2,803,4,4323,1,905,2,11414,24
704,0,20172,1,803,4,4812,1,905,2,11939,14
704,0,22291,2,803,4,12181,3,905,2,12182,8
704,0,22773,1,803,4,31976,84,905,2,14425,74
704,0,22909,1,803,5,2152,2,905,2,15083,2
704,0,23520,1,803,5,2614,2,905,2,15169,4
704,0,26085,3,803,5,3462,2,905,2,19918,325
704,0,27262,1,803,5,3561,1,905,2,29863,4
704,0,31976,1,803,5,4134,10,905,2,30099,7
704,0,33774,1,803,5,4766,5,905,2,33260,8
704,0,35908,1,803,5,4812,4,905,2,33650,28
704,1,852,2,803,5,4837,2,905,2,33651,8
704,1,1103,2,803,5,5483,2,905,2,36856,2
704,1,2418,2,803,5,5719,2,905,3,701,2
704,1,2516,3,803,5,6128,2,905,3,2828,2
704,1,2828,2,803,5,7132,2,905,3,4134,8
704,1,3242,1,803,5,8070,3,905,3,4279,4
704,1,3265,1493,803,5,8075,6,905,3,4515,1
704,1,3269,20,803,5,9803,2,905,3,4766,2
704,1,3354,2,803,5,12181,1,905,3,6356,1
704,1,3356,1,803,5,13867,2,905,3,6496,4
704,1,3462,1,803,5,15305,2,905,3,9803,3
704,1,3561,6,803,6,2614,6,905,3,12322,2
704,1,3741,2,803,6,3462,2,905,3,15083,1
704,1,4134,8,803,6,4134,17,905,3,15290,2
704,1,4266,2,803,6,4515,2,905,3,16482,2
704,1,4323,1,803,6,4766,6,905,3,35177,1
704,1,4589,2,803,6,4812,3,905,3,39570,1
704,1,4766,15,803,6,5089,2,905,4,2828,6
704,1,4812,4,803,6,5390,3,905,4,3561,6
704,1,4837,3,803,6,5413,2,905,4,4279,636
704,1,5379,3,803,6,5719,2,905,4,4323,1
704,1,6713,5,803,6,12181,1,905,4,4766,1
704,1,8075,2,803,6,13767,1,905,4,6356,2
704,1,8708,1,803,6,15305,2,905,4,7132,8
704,1,9269,1,803,7,71,3,905,4,9371,2
704,1,9271,2,803,7,109,17,905,4,14778,2
704,1,9800,1,803,7,1239,5,905,4,15083,1
704,1,9808,1,803,7,2152,86,905,4,19548,2
704,1,9812,1,803,7,2914,2,905,4,22855,16
704,1,9929,1,803,7,3557,1,905,4,23342,3
704,1,11232,1,803,7,3561,33,905,4,26496,2
704,1,11351,3,803,7,3701,3,905,4,29895,84
704,1,12302,201,803,7,4265,1,905,4,31976,84
704,1,14777,12,803,7,6432,38,905,4,33651,285
704,1,14778,6,803,7,6461,2,905,5,4134,3
704,1,15169,12,803,7,6939,15,905,5,6356,2
704,1,17429,1,803,7,7132,4,905,6,701,2
704,1,18229,66,803,7,7342,2,905,6,2828,2
704,1,19191,18,803,7,7349,1,905,6,4134,15
704,1,20115,2,803,7,8070,3,905,6,4279,2
704,1,22773,1,803,7,8075,2,905,6,4515,1
704,1,31094,1,803,7,8560,1,905,6,4766,2
704,1,33651,2,803,7,9156,8,905,6,4812,2
704,2,81,29,803,7,10473,3,905,6,6140,1
704,2,1312,85,803,7,10763,15,905,6,6356,1
704,2,2914,1,803,7,10910,17,905,6,6496,6
704,2,3269,4,803,7,11486,4,905,6,9394,1
704,2,3462,1,803,7,12168,1,905,6,11303,1
704,2,3561,11,803,7,12179,3,905,6,12322,1
704,2,4812,1,803,7,12182,13,905,6,15083,2
704,2,5617,411,803,7,12222,6,905,6,15290,2
704,2,7018,935,803,7,14743,8,905,6,16482,2
704,2,7065,1,803,7,14744,1,905,6,35177,4
704,2,7132,3,803,7,14806,4,905,7,109,1
704,2,7377,73,803,7,15169,83,905,7,1226,41
704,2,9800,1,803,7,16966,13,905,7,2152,7
704,2,18229,11,803,7,17225,1,905,7,3701,2
704,2,19181,1,803,7,17230,1,905,7,4265,9
704,2,29863,8,803,7,18924,48,905,7,6263,2
704,2,30099,4,803,7,19024,2,905,7,6432,10
704,2,33260,4,803,7,19296,1,905,7,7838,19
704,3,852,1,803,7,20940,19,905,7,8070,4
704,3,2418,1,803,7,21844,32,905,7,9156,11
704,3,3269,26,803,7,22489,5,905,7,10763,3
704,3,3354,2,803,7,25786,3,905,7,11051,5
704,3,4134,1,803,7,25867,13,905,7,15169,79
704,3,4589,2,803,7,26228,6,905,7,17229,3
704,3,4812,4,803,7,27477,10,905,7,17230,6
704,3,9271,1,803,7,29717,7,905,7,18924,46
704,3,9800,2,803,7,29791,9,905,7,20940,4
704,3,9812,1,803,7,32313,40,905,7,21844,183
704,3,18229,4,803,7,33694,4,905,7,27364,7
704,3,27699,2,803,7,36856,14,905,7,36856,21
704,4,3269,4,803,8,109,14,905,8,109,1
704,4,4323,1,803,8,3561,2,905,8,174,6
704,4,4812,1,803,8,3701,3,905,8,299,3
704,4,7132,15,803,8,8070,2,905,8,1653,8
704,4,9800,1,803,8,8075,2,905,8,1668,19
704,4,14778,7,803,8,15169,105,905,8,2152,1
704,4,18229,14,803,8,19169,177,905,8,3701,1
704,4,20001,14,803,9,1239,2,905,8,5662,45
704,4,29895,28,803,9,1668,1,905,8,6461,1
704,4,31976,83,803,9,2152,4,905,8,8075,2
704,4,33651,19,803,9,2714,8,905,8,10763,2
704,5,852,2,803,9,2914,33,905,8,12168,1
704,5,2152,2,803,9,3064,52,905,8,12222,3
704,5,2418,2,803,9,3561,4,905,8,15169,274
704,5,3269,22,803,9,4323,2,905,8,26914,8
704,5,3354,2,803,9,6245,2,905,8,27364,2
704,5,3356,1,803,9,6334,3,905,8,33070,1
704,5,3561,2,803,9,6354,2,905,8,35177,1
704,5,4134,4,803,9,6364,9,905,8,36856,4
704,5,4589,4,803,9,6432,9,905,9,2152,1
704,5,4812,1,803,9,6936,3,905,9,8070,1
704,5,8070,4,803,9,6983,5,905,9,8075,2
704,5,8075,5,803,9,7018,6,905,9,11922,1
704,5,9271,2,803,9,7132,7,906,0,701,12
704,5,9800,2,803,9,7395,18,906,0,2828,2
704,5,9812,1,803,9,7859,2,906,0,2914,2
704,5,13867,2,803,9,7961,3,906,0,3216,1
704,5,18229,2,803,9,8001,7,906,0,3356,1
704,5,19191,2,803,9,8070,1,906,0,3462,1
704,5,27699,2,803,9,8075,2,906,0,3561,23
704,6,4,1,803,9,8119,2,906,0,3671,6
704,6,852,2,803,9,8121,1,906,0,4134,1
704,6,2418,1,803,9,8560,1,906,0,4750,1
704,6,3269,38,803,9,10701,2,906,0,4766,1
704,6,3354,2,803,9,10736,1,906,0,4780,1
704,6,4134,2,803,9,10763,7,906,0,4812,2
704,6,4589,2,803,9,11266,37,906,0,4837,2
704,6,4812,1,803,9,11274,17,906,0,5462,1
704,6,9271,4,803,9,11486,1,906,0,5610,1
704,6,9800,2,803,9,11563,4,906,0,6197,1
704,6,9808,1,803,9,11944,8,906,0,6400,1
704,6,9812,1,803,9,12168,1,906,0,6432,1
704,6,9929,1,803,9,12182,1,906,0,6461,1
704,6,17429,1,803,9,12222,2,906,0,6724,1
704,6,18229,2,803,9,13749,6,906,0,6939,2
704,6,19191,4,803,9,14361,2,906,0,7018,2
704,6,27699,4,803,9,14492,64,906,0,7132,2
704,7,109,8,803,9,14719,7,906,0,7497,2
704,7,209,3,803,9,15169,879,906,0,8151,1
704,7,852,2,803,9,15226,6,906,0,8708,2
704,7,2152,34,803,9,17225,1,906,0,9498,1
704,7,3356,1,803,9,19916,2,906,0,9506,2
704,7,3561,2,803,9,20461,6,906,0,9800,1
704,7,4264,1,803,9,21735,7,906,0,9929,1
704,7,6432,9,803,9,21844,2,906,0,12322,1
704,7,7018,3,803,9,23081,11,906,0,13074,1
704,7,8070,3,803,9,23504,3,906,0,13462,51
704,7,9156,1,803,9,25751,1,906,0,13749,1
704,7,9271,4,803,9,26101,25,906,0,13867,2
704,7,10565,1,803,9,26488,2,906,0,14492,2
704,7,12168,2,803,9,29738,2,906,0,15201,1
704,7,15169,52,803,9,29796,6,906,0,15334,1
704,7,17225,4,803,9,29863,2,906,0,15395,1
704,7,18924,48,803,9,30217,22,906,0,16245,2
704,7,19306,7,803,9,32244,17,906,0,17228,1
704,7,21568,7,803,9,33182,3,906,0,17621,4
704,7,21844,3,803,9,33419,2,906,0,17896,1
704,7,22758,2,803,9,33724,1,906,0,18566,1
704,7,25751,1,803,9,36347,1,906,0,19296,1
704,7,27699,1,803,9,36856,2,906,0,19916,2
704,7,29668,1,804,0,209,1,906,0,20115,1
704,8,3,4,804,0,701,325,906,0,27699,1
704,8,38,8,804,0,1955,2,906,0,29119,1
704,8,109,8,804,0,2518,1,906,0,29717,1
704,8,209,1,804,0,3215,1,906,0,30099,1
704,8,271,8,804,0,3320,1,906,0,32244,1
704,8,559,11,804,0,3549,1,906,0,33667,1
704,8,701,3,804,0,3561,23,906,0,34126,1
704,8,786,3,804,0,3671,22,906,0,35654,1
704,8,852,1,804,0,4538,1,906,0,36351,1
704,8,1668,11,804,0,4766,1,906,2,25,5
704,8,2152,10,804,0,4788,1,906,2,131,33
704,8,3268,12,804,0,4812,6,906,2,209,99
704,8,3462,5,804,0,4837,1,906,2,1312,85
704,8,3561,2,804,0,5089,1,906,2,2152,42
704,8,3701,4,804,0,5739,1,906,2,2914,3
704,8,4265,3,804,0,6327,2,906,2,3561,15
704,8,4266,1,804,0,6432,1,906,2,4323,1
704,8,4378,38,804,0,6461,1,906,2,4760,10
704,8,5662,41,804,0,6478,1,906,2,4983,6
704,8,5719,9,804,0,6713,1,906,2,5650,212
704,8,6140,1,804,0,6724,1,906,2,6364,3
704,8,6453,1,804,0,6848,1,906,2,6432,2
704,8,7377,7,804,0,6939,2,906,2,7018,153
704,8,8001,1,804,0,8167,1,906,2,7132,6
704,8,8070,4,804,0,8560,1,906,2,7377,85
704,8,8075,3,804,0,8708,1,906,2,8001,1
704,8,9271,1,804,0,9116,1,906,2,10763,2
704,8,10913,1,804,0,9121,1,906,2,11414,27
704,8,11078,2,804,0,9829,4,906,2,11486,1
704,8,11486,10,804,0,11426,1,906,2,14425,5
704,8,12552,1,804,0,11556,1,906,2,14719,6
704,8,13890,1,804,0,13184,1,906,2,15169,16
704,8,14492,8,804,0,13462,29,906,2,19918,104
704,8,15169,296,804,0,14742,1,906,2,20940,6
704,8,17374,2,804,0,17228,7,906,2,21844,100
704,8,18229,684,804,0,19262,2,906,2,21910,2
704,8,22205,1,804,0,22909,1,906,2,26803,9
704,8,22822,2,804,0,24900,1,906,2,29668,5
704,8,22982,1,804,0,26101,1,906,2,29863,12
704,8,27357,2,804,0,26831,1,906,2,30099,3
704,8,30315,10,804,0,27699,1,906,2,33260,5
704,8,33070,6,804,0,28919,1,906,2,33419,1
704,8,33554,1,804,0,33182,1,906,2,33650,19
704,8,36017,7,804,0,33379,1,906,2,33651,38
704,9,7132,2,804,1,209,1,906,2,35845,1
704,9,8070,3,804,1,577,2,906,2,36017,1
704,9,11922,1,804,1,701,318,906,2,36856,3
705,0,553,4,804,1,1955,2,906,3,376,1
705,0,701,12,804,1,2614,1,906,3,4134,6
705,0,1967,1,804,1,3215,2,906,3,4713,2
705,0,2514,1,804,1,3265,1442,906,3,4837,1
705,0,3269,2,804,1,3561,19,906,3,7132,4
705,0,3320,1,804,1,3999,2,906,3,7497,22
705,0,3356,1,804,1,4134,4,906,3,13285,1
705,0,3561,68,804,1,4266,47,906,3,13488,2
705,0,3786,1,804,1,4323,1,906,3,13571,1
705,0,4134,1,804,1,4766,2,906,3,15703,1
705,0,4230,2,804,1,4812,14,906,3,16531,2
705,0,4323,2,804,1,5413,2,906,4,2856,1
705,0,4538,4,804,1,6400,1,906,4,3561,9
705,0,4544,1,804,1,6731,1,906,4,4713,3
705,0,4788,1,804,1,7482,2,906,4,6428,1
705,0,4837,4,804,1,7941,5,906,4,7132,33
705,0,5617,1,804,1,8075,13,906,4,7497,2
705,0,5778,1,804,1,8151,1,906,4,8708,1
705,0,6432,2,804,1,8708,1,906,4,14778,2
705,0,6461,1,804,1,9155,4,906,4,17620,2
705,0,6471,1,804,1,9316,1,906,4,20001,13
705,0,6478,2,804,1,9318,2,906,4,22855,28
705,0,6724,1,804,1,9371,2,906,4,23342,3
705,0,6939,2,804,1,9768,2,906,4,31976,83
705,0,8708,1,804,1,9808,1,906,4,33651,548
705,0,9121,1,804,1,9908,1,906,6,376,1
705,0,11305,1,804,1,9919,1,906,6,3269,14
705,0,11351,1,804,1,11486,2,906,6,3352,1
705,0,11427,1,804,1,12181,1,906,6,4134,6
705,0,13462,18,804,1,12302,141,906,6,4713,1
705,0,13749,2,804,1,16086,1,906,6,7132,11
705,0,13867,2,804,1,17622,1,906,6,7497,22
705,0,14492,1,804,1,17638,1,906,6,8708,2
705,0,15802,1,804,1,17971,2,906,6,9803,1
705,0,16814,1,804,1,18310,2,906,6,13488,4
705,0,19296,1,804,1,19548,1,906,6,13571,1
705,0,20401,1,804,1,25232,2,906,6,16531,4
705,0,21864,1,804,2,209,35,906,6,17964,2
705,0,26085,1,804,2,701,316,906,7,3,1
705,0,27715,1,804,2,1239,3398,906,7,109,2
705,0,29571,4,804,2,1312,84,906,7,1741,5
705,0,33287,2,804,2,1955,2,906,7,2033,5
705,1,55,2,804,2,3450,1,906,7,2152,3
705,1,286,3,804,2,3561,7,906,7,2914,2
705,1,553,1,804,2,3659,1,906,7,3246,5
705,1,680,1,804,2,4323,4,906,7,3356,2
705,1,2852,2,804,2,5650,187,906,7,3561,8
705,1,3265,1469,804,2,6478,3,906,7,3701,2
705,1,3561,13,804,2,7015,139,906,7,6057,2
705,1,4134,2,804,2,7132,3,906,7,6356,4
705,1,4266,4,804,2,7377,79,906,7,6432,8
705,1,4323,1,804,2,8001,1,906,7,8070,3
705,1,4538,1,804,2,11414,1,906,7,9156,4
705,1,4766,4405,804,2,16572,2,906,7,12222,4
705,1,4808,2,804,2,20057,4,906,7,15169,63
705,1,4837,13,804,2,29863,8,906,7,16582,5
705,1,6327,1,804,2,30099,4,906,7,17234,2
705,1,6478,1,804,2,33260,4,906,7,18924,52
705,1,7543,4,804,2,33650,26,906,7,19024,1
705,1,8342,5,804,3,701,3,906,7,20940,1
705,1,9304,1,804,3,1955,3,906,7,21844,85
705,1,9768,1,804,3,3561,1,906,7,26347,1
705,1,9800,570,804,3,4812,21,906,7,30217,10
705,1,9808,1,804,3,5413,1,906,7,36856,10
705,1,10197,2,804,3,9155,6,906,8,3,11
705,1,10292,2,804,3,9371,2,906,8,109,2
705,1,12302,196,804,3,9768,1,906,8,132,4
705,1,12742,2,804,3,32475,1,906,8,209,2
705,1,13749,12,804,4,701,228,906,8,714,15
705,1,13767,9,804,4,1239,3039,906,8,1103,19
705,1,13768,3,804,4,1955,2,906,8,1668,12
705,1,14778,6,804,4,2614,1,906,8,2152,29
705,1,14780,1,804,4,4134,2,906,8,2914,4
705,1,15169,7,804,4,4812,1,906,8,3561,2
705,1,17897,1,804,4,6428,1,906,8,3701,1
705,1,24086,2,804,4,31976,83,906,8,4265,26
705,1,27645,1,804,4,33651,12,906,8,5662,35
705,1,27715,10,804,5,701,3,906,8,6057,1
705,1,32795,1,804,5,1239,1,906,8,6461,2
705,1,33287,1,804,5,1955,4,906,8,7263,3
705,1,39386,1,804,5,2152,2,906,8,8075,2
705,2,16,1,804,5,3561,4,906,8,8182,1
705,2,47,1,804,5,4812,14,906,8,10565,2
705,2,81,1,804,5,5413,2,906,8,10763,3
705,2,209,38,804,5,8070,6,906,8,10933,5
705,2,1312,84,804,5,8075,4,906,8,11106,3
705,2,3561,6,804,5,9155,5,906,8,11486,4
705,2,4323,4,804,5,9371,1,906,8,11739,7
705,2,4766,2725,804,5,9768,4,906,8,14833,4
705,2,4837,1,804,5,13867,2,906,8,15169,338
705,2,5617,12,804,5,25232,2,906,8,16509,7
705,2,7018,921,804,5,32475,1,906,8,16966,8
705,2,7065,2,804,6,701,6,906,8,17225,1
705,2,7132,3,804,6,1239,1,906,8,20940,6
705,2,7377,78,804,6,1955,4,906,8,23342,46
705,2,9506,18,804,6,3209,2,906,8,30176,19
705,2,9800,734,804,6,4812,19,906,8,30217,92
705,2,12513,2,804,6,5413,1,906,8,35845,2
705,2,13749,29,804,6,9155,4,906,8,36856,4
705,2,19918,48,804,6,9371,2,906,9,2152,1
705,2,21840,1,804,6,9768,2,906,9,8070,1
705,2,29863,12,804,6,9808,1,906,9,8075,2
705,2,30099,4,804,6,25232,2,907,0,209,1
705,3,286,1,804,6,32475,1,907,0,701,3
705,3,553,2,804,7,12,4,907,0,2152,1
705,3,4134,1,804,7,109,6,907,0,2914,2
705,3,4538,60,804,7,174,2,907,0,3352,1
705,3,4766,2,804,7,1239,16,907,0,3561,50
705,3,4837,16,804,7,2152,3,907,0,3595,1
705,3,9812,1,804,7,3356,8,907,0,3671,7
705,3,10292,1,804,7,3701,4,907,0,4134,7
705,3,13749,1,804,7,6432,1,907,0,4279,2
705,3,27715,2,804,7,7726,11,907,0,4544,1
705,4,553,1,804,7,8070,2,907,0,4812,1
705,4,4323,1,804,7,8075,2,907,0,4837,1
705,4,4760,73,804,7,8560,5,907,0,4847,1
705,4,4766,4408,804,7,9156,10,907,0,6057,2
705,4,4837,3,804,7,9318,1,907,0,6432,2
705,4,7132,2,804,7,9768,2,907,0,6461,1
705,4,9800,747,804,7,10532,12,907,0,6871,1
705,4,13749,2,804,7,10745,16,907,0,6939,1
705,4,14778,2,804,7,10763,5,907,0,7693,1
705,4,22855,28,804,7,12222,2,907,0,8002,1
705,4,27715,10,804,7,14383,2,907,0,8047,1
705,4,31976,83,804,7,15169,97,907,0,8151,1
705,4,33651,283,804,7,15945,4,907,0,8167,1
705,5,4,1,804,7,18924,48,907,0,8708,1
705,5,286,6,804,7,20940,4,907,0,9080,1
705,5,553,6,804,7,21844,33,907,0,9121,1
705,5,2152,2,804,7,33419,2,907,0,9800,4
705,5,3356,1,804,7,36856,23,907,0,9943,1
705,5,3561,1,804,8,109,6,907,0,11486,1
705,5,4538,77,804,8,2152,1,907,0,13432,1
705,5,4766,2,804,8,3701,3,907,0,13462,36
705,5,4837,15,804,8,8070,2,907,0,13867,1
705,5,8070,3,804,8,9318,2,907,0,14117,1
705,5,8075,6,804,8,9394,1,907,0,14492,1
705,5,10292,4,804,8,9768,1,907,0,14742,1
705,5,13749,2,804,8,15169,106,907,0,16338,1
705,5,13867,2,804,9,209,13,907,0,21003,1
705,5,27715,1,804,9,680,2,907,0,21709,1
705,6,286,2,804,9,1668,14,907,0,26096,1
705,6,553,2,804,9,2152,67,907,0,26831,1
705,6,4134,2,804,9,2714,8,907,0,29717,1
705,6,4538,78,804,9,3064,62,907,0,30099,2
705,6,4766,2,804,9,3356,1,907,0,30256,1
705,6,4808,1,804,9,3557,46,907,0,33379,1
705,6,4837,17,804,9,3561,88,907,0,35970,1
705,6,9808,1,804,9,4265,12,907,0,36351,1
705,6,10292,2,804,9,6318,35,907,2,131,148
705,6,13749,2,804,9,6432,18,907,2,209,20
705,6,18118,2,804,9,6939,4,907,2,1239,5
705,6,27715,2,804,9,7065,2,907,2,1312,85
